timestamp,direct_radiation,diffuse_radiation,shortwave_radiation,solar_elevation,solar_azimuth,gti
2023-12-28 05:00:00,0.0,0.0,0.0,-26.159437278335968,99.4381246285976,0.0
2023-12-28 06:00:00,0.0,0.0,0.0,-14.965358603515796,108.03044237894753,0.0
2023-12-28 07:00:00,0.0,0.0,0.0,-4.3133583202758,116.9020361260613,0.0
2023-12-28 08:00:00,8.0,8.0,16.0,5.49322439553096,126.58654323780875,10.617960800570488
2023-12-28 09:00:00,98.0,42.0,140.0,14.059745422397297,137.54293967718596,95.75447461067529
2023-12-28 10:00:00,226.0,60.0,286.0,20.877645655573712,150.1016033570684,219.14283274483722
2023-12-28 11:00:00,331.0,69.0,400.0,25.360807719264493,164.27394532553282,333.933318426149
2023-12-28 12:00:00,389.0,73.0,462.0,26.991712032488557,179.52361246832078,397.6595024455903
2023-12-28 13:00:00,393.0,72.0,465.0,25.54793914529768,194.80891450350447,388.5911244725258
2023-12-28 14:00:00,339.0,69.0,408.0,21.22740983447782,209.06947027680556,311.34088371875555
2023-12-28 15:00:00,237.0,60.0,297.0,14.536126804546091,221.731853956041,194.69885112461725
2023-12-28 16:00:00,107.0,42.0,149.0,6.0614847300038575,232.77946987484137,81.86598373701537
2023-12-28 17:00:00,11.0,9.0,20.0,-3.6812273063740975,242.52983972692104,10.428432886099204
2023-12-28 18:00:00,0.0,0.0,0.0,-14.290649854386258,251.43697426499836,0.0
2023-12-28 19:00:00,0.0,0.0,0.0,-25.45897096744501,260.0289961254073,0.0
2023-12-28 20:00:00,0.0,0.0,0.0,-36.927495001875634,268.9806306069206,0.0
2023-12-28 21:00:00,0.0,0.0,0.0,-48.418239962977516,279.3793056648458,0.0
2023-12-28 22:00:00,0.0,0.0,0.0,-59.4797077938192,293.4962742784373,0.0
2023-12-28 23:00:00,0.0,0.0,0.0,-68.9700528568905,316.96097039877543,0.0
2023-12-29 00:00:00,0.0,0.0,0.0,-73.46750019854088,1.8638127963054016,0.0
2023-12-29 01:00:00,0.0,0.0,0.0,-69.45897507542277,40.72290107172515,0.0
2023-12-29 02:00:00,0.0,0.0,0.0,-60.17411922831178,65.19558217191975,0.0
2023-12-29 03:00:00,0.0,0.0,0.0,-49.1751525560525,79.7335055938236,0.0
2023-12-29 04:00:00,0.0,0.0,0.0,-37.697045109298905,90.30563452181559,0.0
2023-12-29 05:00:00,0.0,0.0,0.0,-26.216332504679134,99.32233615561655,0.0
2023-12-29 06:00:00,0.0,0.0,0.0,-15.016913893475758,107.92003122949842,0.0
2023-12-29 07:00:00,0.0,0.0,0.0,-4.356484684520349,116.7913882169607,0.0
2023-12-29 08:00:00,7.0,9.0,16.0,5.4619563131634,126.4717597288517,11.1746918217815
2023-12-29 09:00:00,96.0,42.0,138.0,14.044306395842746,137.42186651920707,94.5252598318149
2023-12-29 10:00:00,228.0,59.0,287.0,20.882292155313102,149.97491421165063,219.52793701305646
2023-12-29 11:00:00,332.0,68.0,400.0,25.38904533862917,164.1466150895782,333.8040591515103
2023-12-29 12:00:00,389.0,72.0,461.0,27.04457772081529,179.40461547922348,396.9094018895315
2023-12-29 13:00:00,391.0,72.0,463.0,25.62290926958148,194.7072239611993,387.3390386369278
2023-12-29 14:00:00,337.0,68.0,405.0,21.31935793501029,208.98931983907548,309.4069209176055
2023-12-29 15:00:00,236.0,59.0,295.0,14.639516885682742,221.6721058118883,193.57214385955658
2023-12-29 16:00:00,107.0,42.0,149.0,6.17187530024641,232.73624920762057,82.07154674877994
2023-12-29 17:00:00,11.0,10.0,21.0,-3.566862108265392,242.49889911868115,11.39706335450698
2023-12-29 18:00:00,0.0,0.0,0.0,-14.174193257251945,251.41459031457748,0.0
2023-12-29 19:00:00,0.0,0.0,0.0,-25.341534300689347,260.0117920207622,0.0
2023-12-29 20:00:00,0.0,0.0,0.0,-36.809738511341486,268.9645110306627,0.0
2023-12-29 21:00:00,0.0,0.0,0.0,-48.30076242441677,279.3563860944567,0.0
2023-12-29 22:00:00,0.0,0.0,0.0,-59.36423933761756,293.4442678879633,0.0
2023-12-29 23:00:00,0.0,0.0,0.0,-68.86561178404413,316.8055617417395,0.0
2023-12-30 00:00:00,0.0,0.0,0.0,-73.40382333663202,2.2253069885819468,0.0
2023-12-30 01:00:00,0.0,0.0,0.0,-69.4651980723286,40.37804717202552,0.0
2023-12-30 02:00:00,0.0,0.0,0.0,-60.21424602738008,64.9656203840741,0.0
2023-12-30 03:00:00,0.0,0.0,0.0,-49.22706931149402,79.5659903361781,0.0
2023-12-30 04:00:00,0.0,0.0,0.0,-37.75161434614289,90.16889313488764,0.0
2023-12-30 05:00:00,0.0,0.0,0.0,-26.26877200325138,99.20058091881347,0.0
2023-12-30 06:00:00,0.0,0.0,0.0,-15.063795574928621,107.8043641207996,0.0
2023-12-30 07:00:00,0.0,0.0,0.0,-4.394601229854252,116.67606091954936,0.0
2023-12-30 08:00:00,8.0,8.0,16.0,5.43612019111884,126.35286564605585,10.59814704246671
2023-12-30 09:00:00,97.0,41.0,138.0,14.034766730044828,137.29738024960685,94.06784699832752
2023-12-30 10:00:00,226.0,58.0,284.0,20.89328083847388,149.8457833230216,217.05528801548874
2023-12-30 11:00:00,329.0,67.0,396.0,25.42393341536555,164.01818247232416,330.44933934450654
2023-12-30 12:00:00,386.0,72.0,458.0,27.104144888354515,179.28614574813272,394.59277850518635
2023-12-30 13:00:00,390.0,71.0,461.0,25.704316450139675,194.60769060317773,385.9766769707081
2023-12-30 14:00:00,338.0,67.0,405.0,21.417224371329112,208.9126490143355,309.6703937747743
2023-12-30 15:00:00,234.0,61.0,295.0,14.748187018001879,221.6167545149208,194.70585397278037
2023-12-30 16:00:00,106.0,44.0,150.0,6.286910182406729,232.69803918852176,83.77584739586067
2023-12-30 17:00:00,12.0,10.0,22.0,-3.448412277000686,242.47344520772944,11.59727327002898
2023-12-30 18:00:00,0.0,0.0,0.0,-14.054098793827286,251.39818408126226,0.0
2023-12-30 19:00:00,0.0,0.0,0.0,-25.220768955172147,260.00120920808706,0.0
2023-12-30 20:00:00,0.0,0.0,0.0,-36.68878832210646,268.9559649333318,0.0
2023-12-30 21:00:00,0.0,0.0,0.0,-48.17997082832371,279.3425244371391,0.0
2023-12-30 22:00:00,0.0,0.0,0.0,-59.244885974757466,293.4036169531623,0.0
2023-12-30 23:00:00,0.0,0.0,0.0,-68.75583337989407,316.6638258601534,0.0
2023-12-31 00:00:00,0.0,0.0,0.0,-73.33278032305563,2.5806755991044263,0.0
2023-12-31 01:00:00,0.0,0.0,0.0,-69.46463193357974,40.0243627701124,0.0
2023-12-31 02:00:00,0.0,0.0,0.0,-60.248986079908335,64.72573104844744,0.0
2023-12-31 03:00:00,0.0,0.0,0.0,-49.27428145609785,79.39022225895816,0.0
2023-12-31 04:00:00,0.0,0.0,0.0,-37.80169650994749,90.02528402249052,0.0
2023-12-31 05:00:00,0.0,0.0,0.0,-26.31668161281293,99.0729314051472,0.0
2023-12-31 06:00:00,0.0,0.0,0.0,-15.105939550427413,107.68351003181222,0.0
2023-12-31 07:00:00,0.0,0.0,0.0,-4.427654648572532,116.55612280801344,0.0
2023-12-31 08:00:00,4.0,10.0,14.0,5.415757461684739,126.22993040274439,10.97288637645183
2023-12-31 09:00:00,89.0,44.0,133.0,14.031154849370779,137.169551105178,92.27944809399173
2023-12-31 10:00:00,221.0,59.0,280.0,20.91062632606002,149.7142811148269,214.33941402362385
2023-12-31 11:00:00,320.0,71.0,391.0,25.465472454379086,163.88871813611243,326.9760356281393
2023-12-31 12:00:00,359.0,87.0,446.0,27.170399658748455,179.16827548484233,386.18004788455437
2023-12-31 13:00:00,334.0,105.0,439.0,25.792131936001873,194.5103881464852,372.7429419351844
2023-12-31 14:00:00,276.0,105.0,381.0,21.520965750179297,208.83952921990831,300.86991004438187
2023-12-31 15:00:00,176.0,96.0,272.0,14.862081045597897,221.5658640215516,194.19337173242994
2023-12-31 16:00:00,40.0,79.0,119.0,6.40652348947414,232.6648930656483,90.74528382490365
2023-12-31 17:00:00,3.0,15.0,18.0,-3.3259502947023245,242.45351955982218,14.735623749062524
2023-12-31 18:00:00,0.0,0.0,0.0,-13.930442926250574,251.38778549843357,0.0
2023-12-31 19:00:00,0.0,0.0,0.0,-25.096753462109874,259.99726580663736,0.0
2023-12-31 20:00:00,0.0,0.0,0.0,-36.564723906209764,268.95499722031246,0.0
2023-12-31 21:00:00,0.0,0.0,0.0,-48.055945634721084,279.3377092357746,0.0
2023-12-31 22:00:00,0.0,0.0,0.0,-59.121731839914375,293.3742950732121,0.0
2023-12-31 23:00:00,0.0,0.0,0.0,-68.64081072426573,316.53582084255345,0.0
2024-01-01 00:00:00,0.0,0.0,0.0,-73.25441749307483,2.929270786075167,0.0
2024-01-01 01:00:00,0.0,0.0,0.0,-69.45719526814491,39.66239886339909,0.0
2024-01-01 02:00:00,0.0,0.0,0.0,-60.278236973438325,64.47613436724505,0.0
2024-01-01 03:00:00,0.0,0.0,0.0,-49.31669492230772,79.20632156917152,0.0
2024-01-01 04:00:00,0.0,0.0,0.0,-37.84720802800288,89.87489505259181,0.0
2024-01-01 05:00:00,0.0,0.0,0.0,-26.359988004133026,98.93946328782106,0.0
2024-01-01 06:00:00,0.0,0.0,0.0,-15.143282876096347,107.55754005194743,0.0
2024-01-01 07:00:00,0.0,0.0,0.0,-4.455593050456099,116.43164376852391,0.0
2024-01-01 08:00:00,7.0,8.0,15.0,5.400907957722717,126.10302406053762,10.20388613728874
2024-01-01 09:00:00,92.0,41.0,133.0,14.033497499758845,137.0384494192031,91.0804654540798
2024-01-01 10:00:00,219.0,59.0,278.0,20.934341586631554,149.58047774487693,212.8448088930102
2024-01-01 11:00:00,312.0,75.0,387.0,25.51366139444756,163.75829242329007,324.3319287226219
2024-01-01 12:00:00,315.0,113.0,428.0,27.24332664976301,179.05107680315407,373.76446622246436
2024-01-01 13:00:00,318.0,113.0,431.0,25.88632546336096,194.41539040386886,367.5813873209209
2024-01-01 14:00:00,301.0,87.0,388.0,21.630537165370118,208.77003182360792,302.5458548796543
2024-01-01 15:00:00,214.0,72.0,286.0,14.981141412260992,221.5194977812932,194.18166031334854
2024-01-01 16:00:00,94.0,51.0,145.0,6.530648194082652,232.63686300874642,86.00643752260089
2024-01-01 17:00:00,5.0,15.0,20.0,-3.1995494033464427,242.43916209780497,15.105655810846466
2024-01-01 18:00:00,0.0,0.0,0.0,-13.803302412555709,251.38342229655876,0.0
2024-01-01 19:00:00,0.0,0.0,0.0,-24.96956612227525,259.99997708175573,0.0
2024-01-01 20:00:00,0.0,0.0,0.0,-36.43762391863375,268.96160898234336,0.0
2024-01-01 21:00:00,0.0,0.0,0.0,-47.928765838542134,279.34192337575064,0.0
2024-01-01 22:00:00,0.0,0.0,0.0,-58.99485899819984,293.3562654783365,0.0
2024-01-01 23:00:00,0.0,0.0,0.0,-68.52063538620249,316.42157902663286,0.0
2024-01-02 00:00:00,0.0,0.0,0.0,-73.16878563084,3.2704779614239547,0.0
2024-01-02 01:00:00,0.0,0.0,0.0,-69.44281045224783,39.29272708785918,0.0
